node1	node2	score	network_id	edge_type
AT1G05230	AT1G17380	1	BIOGRID	PPI
AT1G61660	AT4G18390	1	BIOGRID	PPI
AT1G20700	AT3G15030	1	BIOGRID	PPI
AT1G69690	AT3G51080	1	BIOGRID	PPI
AT3G25890	AT5G21120	1	BIOGRID	PPI
AT4G03250	AT5G01380	1	BIOGRID	PPI
AT1G76510	AT5G17300	1	BIOGRID	PPI
AT1G51140	AT5G05120	1	BIOGRID	PPI
AT3G51060	AT5G60970	1	BIOGRID	PPI
AT1G10240	AT2G31070	1	BIOGRID	PPI
AT1G19220	AT2G22670	1	BIOGRID	PPI
AT5G25190	AT5G64750	1	BIOGRID	PPI
AT1G14030	AT1G53910	1	BIOGRID	PPI
AT1G63910	AT5G42630	1	BIOGRID	PPI
AT1G08320	AT3G24520	1	BIOGRID	PPI
AT2G34450	AT5G24470	1	BIOGRID	PPI
AT1G01780	AT2G35550	1	BIOGRID	PPI
AT1G28470	AT5G09460	1	BIOGRID	PPI
AT1G04250	AT2G33310	1	BIOGRID	PPI
AT1G69690	AT5G41200	1	BIOGRID	PPI
AT1G20700	AT1G63840	1	BIOGRID	PPI
AT2G31220	AT5G39760	1	BIOGRID	PPI
AT2G34720	AT4G04885	1	BIOGRID	PPI
AT1G44810	AT1G49010	1	BIOGRID	PPI
AT1G48150	AT2G35940	1	BIOGRID	PPI
AT3G15540	AT3G61830	1	BIOGRID	PPI
AT2G02450	AT3G12910	1	BIOGRID	PPI
AT1G74120	AT5G65210	1	BIOGRID	PPI
AT1G17310	AT3G01220	1	BIOGRID	PPI
AT4G00870	AT4G37180	1	BIOGRID	PPI
AT4G31690	AT5G38140	1	BIOGRID	PPI
AT1G03040	AT1G51060	1	BIOGRID	PPI
AT1G75240	AT2G02540	1	BIOGRID	PPI
AT1G53910	AT3G46600	1	BIOGRID	PPI
AT3G50890	AT5G08520	1	BIOGRID	PPI
AT2G12646	AT3G15030	1	BIOGRID	PPI
AT4G37180	AT5G09750	1	BIOGRID	PPI
AT1G22590	AT3G61910	1	BIOGRID	PPI
AT1G24625	AT1G69690	1	BIOGRID	PPI
AT1G33240	AT1G76880	1	BIOGRID	PPI
AT2G20570	AT5G08330	1	BIOGRID	PPI
AT1G23420	AT5G44190	1	BIOGRID	PPI
AT4G00390	AT5G12980	1	BIOGRID	PPI
AT2G36740	AT3G02150	1	BIOGRID	PPI
AT1G04100	AT4G23980	1	BIOGRID	PPI
AT1G28470	AT5G65210	1	BIOGRID	PPI
AT3G43430	AT4G00610	1	BIOGRID	PPI
AT1G63820	AT4G18470	1	BIOGRID	PPI
AT5G47670	AT5G50470	1	BIOGRID	PPI
AT2G18120	AT3G15030	1	BIOGRID	PPI
AT1G51600	AT5G12980	1	BIOGRID	PPI
AT1G22490	AT5G12980	1	BIOGRID	PPI
AT4G12210	AT4G32280	1	BIOGRID	PPI
AT1G03040	AT3G50060	1	BIOGRID	PPI
AT4G21610	AT5G44190	1	BIOGRID	PPI
AT5G15210	AT5G54470	1	BIOGRID	PPI
AT1G08970	AT3G12890	1	BIOGRID	PPI
AT4G14713	AT4G32570	1	BIOGRID	PPI
AT1G60250	AT3G02550	1	BIOGRID	PPI
AT4G15250	AT5G17800	1	BIOGRID	PPI
AT4G27950	AT5G27910	1	BIOGRID	PPI
AT4G04450	AT4G31800	1	BIOGRID	PPI
AT2G35550	AT3G51080	1	BIOGRID	PPI
AT3G51880	AT3G61910	1	BIOGRID	PPI
AT1G01780	AT4G35550	1	BIOGRID	PPI
AT1G32640	AT3G25890	1	BIOGRID	PPI
AT3G16870	AT3G51080	1	BIOGRID	PPI
AT1G26780	AT5G43540	1	BIOGRID	PPI
AT2G47460	AT5G66980	1	BIOGRID	PPI
AT1G69170	AT3G18550	1	BIOGRID	PPI
AT2G35550	AT3G16870	1	BIOGRID	PPI
AT1G33760	AT2G31180	1	BIOGRID	PPI
AT4G04030	AT5G18037	1	BIOGRID	PPI
AT3G19070	AT3G48590	1	BIOGRID	PPI
AT1G03040	AT5G65210	1	BIOGRID	PPI
AT1G68150	AT3G47620	1	BIOGRID	PPI
AT1G13450	AT5G65080	1	BIOGRID	PPI
AT2G18280	AT3G46600	1	BIOGRID	PPI
AT5G08070	AT5G28640	1	BIOGRID	PPI
AT1G17310	AT1G69560	1	BIOGRID	PPI
AT4G30410	AT5G25220	1	BIOGRID	PPI
AT2G18350	AT5G21120	1	BIOGRID	PPI
AT1G06070	AT4G15250	1	BIOGRID	PPI
AT1G17380	AT1G32640	1	BIOGRID	PPI
AT1G48150	AT4G26150	1	BIOGRID	PPI
AT1G22070	AT3G15030	1	BIOGRID	PPI
AT1G19220	AT1G30490	1	BIOGRID	PPI
AT3G52910	AT5G58620	1	BIOGRID	PPI
AT1G54330	AT3G25710	1	BIOGRID	PPI
AT2G28160	AT5G51790	1	BIOGRID	PPI
AT1G20910	AT4G08455	1	BIOGRID	PPI
AT1G35560	AT2G31220	1	BIOGRID	PPI
AT2G35160	AT5G08790	1	BIOGRID	PPI
AT4G31800	AT5G12980	1	BIOGRID	PPI
AT5G23280	AT5G38800	1	BIOGRID	PPI
AT3G18010	AT4G18390	1	BIOGRID	PPI
AT3G02150	AT5G53950	1	BIOGRID	PPI
AT1G08970	AT5G47640	1	BIOGRID	PPI
AT2G41940	AT4G08150	1	BIOGRID	PPI
AT4G22360	AT5G59990	1	BIOGRID	PPI
AT1G35560	AT5G25160	1	BIOGRID	PPI
AT1G62150	AT4G34530	1	BIOGRID	PPI
AT2G38250	AT5G37260	1	BIOGRID	PPI
AT1G48150	AT3G24860	1	BIOGRID	PPI
AT1G14030	AT5G47140	1	BIOGRID	PPI
AT4G12850	AT5G66700	1	BIOGRID	PPI
AT1G22490	AT1G30460	1	BIOGRID	PPI
AT1G13450	AT3G45150	1	BIOGRID	PPI
AT5G50320	AT5G61590	1	BIOGRID	PPI
AT3G47620	AT5G24520	1	BIOGRID	PPI
AT1G47655	AT5G54630	1	BIOGRID	PPI
AT2G22800	AT4G16780	1	BIOGRID	PPI
AT1G14030	AT1G72210	1	BIOGRID	PPI
AT3G07220	AT3G17600	1	BIOGRID	PPI
AT1G08970	AT5G59990	1	BIOGRID	PPI
AT1G32510	AT5G50820	1	BIOGRID	PPI
AT2G31220	AT5G41030	1	BIOGRID	PPI
AT3G46600	AT3G57670	1	BIOGRID	PPI
AT2G02060	AT3G49530	1	BIOGRID	PPI
AT4G27230	AT5G05120	1	BIOGRID	PPI
AT2G47890	AT5G17800	1	BIOGRID	PPI
AT3G15030	AT5G09460	1	BIOGRID	PPI
AT1G35560	AT1G68480	1	BIOGRID	PPI
AT1G19180	AT5G15840	1	BIOGRID	PPI
AT3G01140	AT5G23280	1	BIOGRID	PPI
AT2G46770	AT5G35900	1	BIOGRID	PPI
AT1G54330	AT2G32250	1	BIOGRID	PPI
AT5G28040	AT5G64610	1	BIOGRID	PPI
AT1G03750	AT4G39100	1	BIOGRID	PPI
AT1G72210	AT2G40260	1	BIOGRID	PPI
AT2G04038	AT5G61590	1	BIOGRID	PPI
AT1G30460	AT2G22840	1	BIOGRID	PPI
AT2G25620	AT3G21350	1	BIOGRID	PPI
AT2G30130	AT4G34530	1	BIOGRID	PPI
AT2G17950	AT2G47700	1	BIOGRID	PPI
AT1G32640	AT1G72450	1	BIOGRID	PPI
AT1G69690	AT5G08070	1	BIOGRID	PPI
AT2G33610	AT5G25220	1	BIOGRID	PPI
AT1G54330	AT3G50650	1	BIOGRID	PPI
AT1G71130	AT5G17300	1	BIOGRID	PPI
AT1G56650	AT5G41410	1	BIOGRID	PPI
AT5G26950	AT5G49420	1	BIOGRID	PPI
AT1G19860	AT2G22800	1	BIOGRID	PPI
AT2G34600	AT2G41835	1	BIOGRID	PPI
AT3G19070	AT5G67180	1	BIOGRID	PPI
AT5G38860	AT5G41580	1	BIOGRID	PPI
AT3G02990	AT3G07260	1	BIOGRID	PPI
AT2G30130	AT2G33290	1	BIOGRID	PPI
AT2G33500	AT5G27910	1	BIOGRID	PPI
AT1G49130	AT5G27910	1	BIOGRID	PPI
AT3G49530	AT5G50820	1	BIOGRID	PPI
AT3G27650	AT3G57800	1	BIOGRID	PPI
AT3G19860	AT3G23210	1	BIOGRID	PPI
AT3G07220	AT3G29035	1	BIOGRID	PPI
AT3G21330	AT5G25160	1	BIOGRID	PPI
AT1G23420	AT3G16160	1	BIOGRID	PPI
AT2G02540	AT3G07220	1	BIOGRID	PPI
AT2G46260	AT5G54470	1	BIOGRID	PPI
AT1G65910	AT3G28730	1	BIOGRID	PPI
AT3G15210	AT5G25190	1	BIOGRID	PPI
AT1G72740	AT5G18037	1	BIOGRID	PPI
AT1G01260	AT5G20900	1	BIOGRID	PPI
AT5G23280	AT5G53950	1	BIOGRID	PPI
AT3G05690	AT3G47620	1	BIOGRID	PPI
AT4G35550	AT5G50915	1	BIOGRID	PPI
AT1G75520	AT5G15210	1	BIOGRID	PPI
AT4G38960	AT5G15850	1	BIOGRID	PPI
AT1G30460	AT3G02150	1	BIOGRID	PPI
AT1G68240	AT2G20570	1	BIOGRID	PPI
AT3G61910	AT4G16610	1	BIOGRID	PPI
AT3G21330	AT5G12980	1	BIOGRID	PPI
AT1G07360	AT3G51180	1	BIOGRID	PPI
AT2G42360	AT5G37260	1	BIOGRID	PPI
AT1G11510	AT3G07260	1	BIOGRID	PPI
AT2G31370	AT3G19070	1	BIOGRID	PPI
AT3G14020	AT5G21120	1	BIOGRID	PPI
AT1G02340	AT3G19860	1	BIOGRID	PPI
AT2G24260	AT5G12980	1	BIOGRID	PPI
AT5G05120	AT5G18090	1	BIOGRID	PPI
AT1G09030	AT1G78080	1	BIOGRID	PPI
AT3G15030	AT5G65210	1	BIOGRID	PPI
AT1G44830	AT3G11280	1	BIOGRID	PPI
AT3G61910	AT4G06746	1	BIOGRID	PPI
AT1G68810	AT3G03750	1	BIOGRID	PPI
AT1G03040	AT3G14700	1	BIOGRID	PPI
AT1G10586	AT5G15850	1	BIOGRID	PPI
AT1G09030	AT2G25620	1	BIOGRID	PPI
AT2G45680	AT3G13540	1	BIOGRID	PPI
AT4G05170	AT5G15840	1	BIOGRID	PPI
AT3G18550	AT5G05120	1	BIOGRID	PPI
AT2G44150	AT5G23280	1	BIOGRID	PPI
AT1G06040	AT5G54470	1	BIOGRID	PPI
AT3G47620	AT5G42910	1	BIOGRID	PPI
AT5G15210	AT5G17800	1	BIOGRID	PPI
AT1G03040	AT5G43540	1	BIOGRID	PPI
AT2G14210	AT5G18037	1	BIOGRID	PPI
AT1G03800	AT1G61730	1	BIOGRID	PPI
AT2G38090	AT3G21175	1	BIOGRID	PPI
AT1G69180	AT3G02150	1	BIOGRID	PPI
AT3G61910	AT5G66980	1	BIOGRID	PPI
AT1G08970	AT3G02380	1	BIOGRID	PPI
AT1G06070	AT1G58110	1	BIOGRID	PPI
AT3G47620	AT4G32980	1	BIOGRID	PPI
AT1G48000	AT5G08070	1	BIOGRID	PPI
AT3G50330	AT5G15850	1	BIOGRID	PPI
AT3G49940	AT5G57180	1	BIOGRID	PPI
AT3G11100	AT5G66940	1	BIOGRID	PPI
AT2G45680	AT5G57420	1	BIOGRID	PPI
AT2G33610	AT3G15030	1	BIOGRID	PPI
AT3G04730	AT5G43700	1	BIOGRID	PPI
AT3G21880	AT5G54470	1	BIOGRID	PPI
AT2G22670	AT3G17600	1	BIOGRID	PPI
AT2G02060	AT5G56780	1	BIOGRID	PPI
AT5G03720	AT5G08130	1	BIOGRID	PPI
AT2G02540	AT5G37260	1	BIOGRID	PPI
AT1G67260	AT5G59570	1	BIOGRID	PPI
AT1G72570	AT3G47620	1	BIOGRID	PPI
AT1G22070	AT1G48195	1	BIOGRID	PPI
AT5G14170	AT5G60970	1	BIOGRID	PPI
AT4G14540	AT5G56270	1	BIOGRID	PPI
AT4G33880	AT4G36540	1	BIOGRID	PPI
AT5G23280	AT5G58620	1	BIOGRID	PPI
AT1G01160	AT2G36400	1	BIOGRID	PPI
AT2G40350	AT4G18390	1	BIOGRID	PPI
AT5G53950	AT5G60120	1	BIOGRID	PPI
AT2G24790	AT5G54470	1	BIOGRID	PPI
AT1G30490	AT2G42280	1	BIOGRID	PPI
AT5G06839	AT5G42910	1	BIOGRID	PPI
AT3G16500	AT3G28730	1	BIOGRID	PPI
AT1G54330	AT5G65080	1	BIOGRID	PPI
AT3G10760	AT3G61910	1	BIOGRID	PPI
AT1G03790	AT1G60040	1	BIOGRID	PPI
AT1G22190	AT4G17900	1	BIOGRID	PPI
AT4G01460	AT4G01550	1	BIOGRID	PPI
AT4G08150	AT5G12980	1	BIOGRID	PPI
AT5G08630	AT5G58620	1	BIOGRID	PPI
AT2G33710	AT5G13330	1	BIOGRID	PPI
AT2G41690	AT3G43430	1	BIOGRID	PPI
AT1G35515	AT4G00150	1	BIOGRID	PPI
AT2G31220	AT5G65910	1	BIOGRID	PPI
AT1G04250	AT5G57420	1	BIOGRID	PPI
AT5G15850	AT5G65050	1	BIOGRID	PPI
AT1G22490	AT3G20640	1	BIOGRID	PPI
AT1G23420	AT3G17860	1	BIOGRID	PPI
AT2G17950	AT4G37180	1	BIOGRID	PPI
AT1G48150	AT4G12850	1	BIOGRID	PPI
AT1G69120	AT1G69690	1	BIOGRID	PPI
AT5G06650	AT5G49420	1	BIOGRID	PPI
AT3G28857	AT4G30410	1	BIOGRID	PPI
AT2G47190	AT4G31660	1	BIOGRID	PPI
AT1G21910	AT2G33350	1	BIOGRID	PPI
AT3G11090	AT3G46640	1	BIOGRID	PPI
AT3G57800	AT5G62610	1	BIOGRID	PPI
AT3G45150	AT3G55980	1	BIOGRID	PPI
AT1G19860	AT3G27650	1	BIOGRID	PPI
AT3G17609	AT4G39070	1	BIOGRID	PPI
AT3G01220	AT4G35610	1	BIOGRID	PPI
AT5G08070	AT5G61590	1	BIOGRID	PPI
AT2G04890	AT4G32570	1	BIOGRID	PPI
AT2G39900	AT4G00416	1	BIOGRID	PPI
AT1G04250	AT5G26630	1	BIOGRID	PPI
AT1G06920	AT4G15250	1	BIOGRID	PPI
AT1G19220	AT4G38960	1	BIOGRID	PPI
AT1G30490	AT3G14180	1	BIOGRID	PPI
AT1G07050	AT3G61910	1	BIOGRID	PPI
AT2G29580	AT5G05120	1	BIOGRID	PPI
AT1G04100	AT1G13450	1	BIOGRID	PPI
AT1G67260	AT5G54360	1	BIOGRID	PPI
AT1G54330	AT2G37740	1	BIOGRID	PPI
AT1G01160	AT4G35550	1	BIOGRID	PPI
AT1G08970	AT1G73870	1	BIOGRID	PPI
AT2G35605	AT4G35580	1	BIOGRID	PPI
AT3G45150	AT4G10240	1	BIOGRID	PPI
AT4G11080	AT4G31580	1	BIOGRID	PPI
AT1G31320	AT3G26620	1	BIOGRID	PPI
AT1G69780	AT3G01220	1	BIOGRID	PPI
AT3G25890	AT5G53290	1	BIOGRID	PPI
AT1G01260	AT1G70700	1	BIOGRID	PPI
AT1G51600	AT4G10240	1	BIOGRID	PPI
AT3G51080	AT5G58340	1	BIOGRID	PPI
AT5G25220	AT5G28640	1	BIOGRID	PPI
AT1G15050	AT5G43700	1	BIOGRID	PPI
AT1G35560	AT3G01220	1	BIOGRID	PPI
AT3G24820	AT5G18037	1	BIOGRID	PPI
AT1G69690	AT3G25790	1	BIOGRID	PPI
AT1G56650	AT4G38180	1	BIOGRID	PPI
AT1G56650	AT5G60480	1	BIOGRID	PPI
AT1G08320	AT3G13960	1	BIOGRID	PPI
AT1G11510	AT3G07220	1	BIOGRID	PPI
AT2G13570	AT5G41410	1	BIOGRID	PPI
AT1G52830	AT4G28640	1	BIOGRID	PPI
AT1G74120	AT5G12980	1	BIOGRID	PPI
AT1G74120	AT2G13570	1	BIOGRID	PPI
AT1G79430	AT3G58630	1	BIOGRID	PPI
AT3G02150	AT5G23280	1	BIOGRID	PPI
AT1G31140	AT5G15840	1	BIOGRID	PPI
AT1G79220	AT4G36540	1	BIOGRID	PPI
AT2G01940	AT5G12980	1	BIOGRID	PPI
AT1G69690	AT3G01140	1	BIOGRID	PPI
AT3G08505	AT5G28640	1	BIOGRID	PPI
AT1G35490	AT3G52910	1	BIOGRID	PPI
AT1G18335	AT5G37260	1	BIOGRID	PPI
AT2G13570	AT4G32570	1	BIOGRID	PPI
AT4G00238	AT4G00250	1	BIOGRID	PPI
AT1G35490	AT5G15210	1	BIOGRID	PPI
AT1G75520	AT2G36270	1	BIOGRID	PPI
AT1G14030	AT4G37180	1	BIOGRID	PPI
AT1G73870	AT5G21120	1	BIOGRID	PPI
AT2G23290	AT2G36740	1	BIOGRID	PPI
AT1G77920	AT2G28160	1	BIOGRID	PPI
AT3G57230	AT5G23280	1	BIOGRID	PPI
AT5G35770	AT5G60970	1	BIOGRID	PPI
AT2G02540	AT2G41690	1	BIOGRID	PPI
AT5G10570	AT5G46690	1	BIOGRID	PPI
AT1G69170	AT2G40200	1	BIOGRID	PPI
AT1G67260	AT2G33710	1	BIOGRID	PPI
AT2G44150	AT5G65210	1	BIOGRID	PPI
AT1G48150	AT5G27130	1	BIOGRID	PPI
AT3G02150	AT5G49420	1	BIOGRID	PPI
AT1G13450	AT3G19070	1	BIOGRID	PPI
AT1G16640	AT1G51140	1	BIOGRID	PPI
AT1G17590	AT3G19070	1	BIOGRID	PPI
AT4G35550	AT5G25390	1	BIOGRID	PPI
AT1G69690	AT5G61380	1	BIOGRID	PPI
AT1G08970	AT3G53340	1	BIOGRID	PPI
AT2G01370	AT3G01970	1	BIOGRID	PPI
AT5G12980	AT5G28300	1	BIOGRID	PPI
AT1G08970	AT2G37060	1	BIOGRID	PPI
AT1G14920	AT4G17785	1	BIOGRID	PPI
AT2G17870	AT3G55530	1	BIOGRID	PPI
AT1G35490	AT2G05900	1	BIOGRID	PPI
AT1G30490	AT4G04885	1	BIOGRID	PPI
AT1G35490	AT1G49120	1	BIOGRID	PPI
AT1G75520	AT3G45150	1	BIOGRID	PPI
AT1G54330	AT3G19184	1	BIOGRID	PPI
AT5G06160	AT5G41410	1	BIOGRID	PPI
AT5G05120	AT5G23280	1	BIOGRID	PPI
AT1G20700	AT3G07740	1	BIOGRID	PPI
AT1G69170	AT5G59990	1	BIOGRID	PPI
AT3G28730	AT4G28640	1	BIOGRID	PPI
AT4G36620	AT5G62920	1	BIOGRID	PPI
AT1G35490	AT1G53910	1	BIOGRID	PPI
AT1G68150	AT3G16160	1	BIOGRID	PPI
AT1G35560	AT5G51910	1	BIOGRID	PPI
AT5G20900	AT5G28640	1	BIOGRID	PPI
AT3G02150	AT5G60970	1	BIOGRID	PPI
AT1G06850	AT1G27280	1	BIOGRID	PPI
AT1G72210	AT5G37260	1	BIOGRID	PPI
AT3G19070	AT3G54220	1	BIOGRID	PPI
AT1G35490	AT5G65210	1	BIOGRID	PPI
AT3G61910	AT5G03740	1	BIOGRID	PPI
AT2G45680	AT5G25160	1	BIOGRID	PPI
AT1G69180	AT5G23280	1	BIOGRID	PPI
AT1G59530	AT1G72570	1	BIOGRID	PPI
AT1G69180	AT3G59470	1	BIOGRID	PPI
AT5G61600	AT5G63160	1	BIOGRID	PPI
AT1G51140	AT4G10600	1	BIOGRID	PPI
AT3G14700	AT5G05120	1	BIOGRID	PPI
AT2G02540	AT4G01460	1	BIOGRID	PPI
AT1G13450	AT1G69690	1	BIOGRID	PPI
AT5G16820	AT5G54070	1	BIOGRID	PPI
AT1G35490	AT2G30130	1	BIOGRID	PPI
AT2G31070	AT3G01140	1	BIOGRID	PPI
AT1G71030	AT1G74120	1	BIOGRID	PPI
AT2G31070	AT5G17800	1	BIOGRID	PPI
AT1G67260	AT3G19070	1	BIOGRID	PPI
AT1G24610	AT4G35550	1	BIOGRID	PPI
AT2G01940	AT5G19330	1	BIOGRID	PPI
AT3G61910	AT5G39750	1	BIOGRID	PPI
AT1G10240	AT5G12980	1	BIOGRID	PPI
AT1G19790	AT5G07580	1	BIOGRID	PPI
AT5G10570	AT5G65320	1	BIOGRID	PPI
AT1G06850	AT3G28920	1	BIOGRID	PPI
AT3G18550	AT3G24490	1	BIOGRID	PPI
AT1G48040	AT3G07500	1	BIOGRID	PPI
AT3G58680	AT5G05120	1	BIOGRID	PPI
AT1G44810	AT3G28730	1	BIOGRID	PPI
AT1G36060	AT5G53200	1	BIOGRID	PPI
AT2G45680	AT5G38800	1	BIOGRID	PPI
AT3G57800	AT5G64340	1	BIOGRID	PPI
AT5G23280	AT5G51910	1	BIOGRID	PPI
AT5G23405	AT5G41380	1	BIOGRID	PPI
AT1G49120	AT3G52540	1	BIOGRID	PPI
AT1G19040	AT3G61910	1	BIOGRID	PPI
AT1G54060	AT3G01970	1	BIOGRID	PPI
AT2G36026	AT2G36990	1	BIOGRID	PPI
AT2G24700	AT5G13910	1	BIOGRID	PPI
AT3G57670	AT5G19330	1	BIOGRID	PPI
AT1G14030	AT4G37670	1	BIOGRID	PPI
AT1G13450	AT2G31070	1	BIOGRID	PPI
AT2G17150	AT4G13640	1	BIOGRID	PPI
AT4G04885	AT5G09750	1	BIOGRID	PPI
AT2G31220	AT3G57230	1	BIOGRID	PPI
AT1G48195	AT3G12270	1	BIOGRID	PPI
AT2G25620	AT3G13960	1	BIOGRID	PPI
AT1G22810	AT3G23140	1	BIOGRID	PPI
AT2G36930	AT4G00270	1	BIOGRID	PPI
AT2G02070	AT4G03250	1	BIOGRID	PPI
AT4G22360	AT5G28640	1	BIOGRID	PPI
AT4G18390	AT5G28770	1	BIOGRID	PPI
AT1G35490	AT4G32570	1	BIOGRID	PPI
AT1G60250	AT2G38300	1	BIOGRID	PPI
AT3G45150	AT5G18037	1	BIOGRID	PPI
AT2G20570	AT4G20380	1	BIOGRID	PPI
AT2G40140	AT3G16160	1	BIOGRID	PPI
AT2G13960	AT5G37260	1	BIOGRID	PPI
AT3G15030	AT5G25220	1	BIOGRID	PPI
AT2G22670	AT3G23030	1	BIOGRID	PPI
AT1G03800	AT5G62920	1	BIOGRID	PPI
AT1G03800	AT1G73830	1	BIOGRID	PPI
AT1G60250	AT5G50670	1	BIOGRID	PPI
AT1G48000	AT1G71030	1	BIOGRID	PPI
AT1G77920	AT2G31070	1	BIOGRID	PPI
AT1G69690	AT3G50870	1	BIOGRID	PPI
AT1G69570	AT3G47620	1	BIOGRID	PPI
AT2G13570	AT3G24520	1	BIOGRID	PPI
AT1G48000	AT3G23140	1	BIOGRID	PPI
AT1G19220	AT5G35550	1	BIOGRID	PPI
AT1G58100	AT3G02150	1	BIOGRID	PPI
AT4G22745	AT5G28040	1	BIOGRID	PPI
AT2G22770	AT2G33480	1	BIOGRID	PPI
AT3G61910	AT4G33450	1	BIOGRID	PPI
AT5G01380	AT5G54630	1	BIOGRID	PPI
AT2G13570	AT3G25890	1	BIOGRID	PPI
AT2G31070	AT5G28640	1	BIOGRID	PPI
AT1G68670	AT5G12980	1	BIOGRID	PPI
AT1G03800	AT1G48195	1	BIOGRID	PPI
AT2G22850	AT3G50650	1	BIOGRID	PPI
AT3G16500	AT4G28640	1	BIOGRID	PPI
AT1G19220	AT1G30500	1	BIOGRID	PPI
AT1G48150	AT2G18670	1	BIOGRID	PPI
AT2G46870	AT4G17785	1	BIOGRID	PPI
AT4G39070	AT5G12980	1	BIOGRID	PPI
AT2G25620	AT3G25790	1	BIOGRID	PPI
AT2G46735	AT3G15030	1	BIOGRID	PPI
AT1G36060	AT2G34140	1	BIOGRID	PPI
AT2G45680	AT3G47620	1	BIOGRID	PPI
AT3G09290	AT3G19070	1	BIOGRID	PPI
AT2G04240	AT5G41200	1	BIOGRID	PPI
AT2G18090	AT3G24820	1	BIOGRID	PPI
AT1G24580	AT4G00238	1	BIOGRID	PPI
AT1G20700	AT5G45580	1	BIOGRID	PPI
AT1G54160	AT4G35550	1	BIOGRID	PPI
AT3G24490	AT4G31615	1	BIOGRID	PPI
AT1G22490	AT1G69690	1	BIOGRID	PPI
AT1G60250	AT4G17460	1	BIOGRID	PPI
AT1G14030	AT5G01380	1	BIOGRID	PPI
AT3G47620	AT4G20380	1	BIOGRID	PPI
AT1G26780	AT3G15030	1	BIOGRID	PPI
AT1G05710	AT2G18350	1	BIOGRID	PPI
AT4G15248	AT4G38960	1	BIOGRID	PPI
AT4G22745	AT5G24590	1	BIOGRID	PPI
AT1G06850	AT1G58110	1	BIOGRID	PPI
AT1G33760	AT1G54330	1	BIOGRID	PPI
AT1G48000	AT3G17609	1	BIOGRID	PPI
AT1G24580	AT1G51600	1	BIOGRID	PPI
AT4G04885	AT5G12980	1	BIOGRID	PPI
AT1G17950	AT1G35490	1	BIOGRID	PPI
AT1G13450	AT3G53440	1	BIOGRID	PPI
AT1G19490	AT1G70030	1	BIOGRID	PPI
AT4G20380	AT5G27910	1	BIOGRID	PPI
AT3G45150	AT5G06160	1	BIOGRID	PPI
AT1G21340	AT5G53290	1	BIOGRID	PPI
AT5G05120	AT5G44190	1	BIOGRID	PPI
AT2G02450	AT3G23240	1	BIOGRID	PPI
AT3G57600	AT5G09750	1	BIOGRID	PPI
AT1G08320	AT3G58070	1	BIOGRID	PPI
AT3G14180	AT4G03250	1	BIOGRID	PPI
AT1G35490	AT5G44190	1	BIOGRID	PPI
AT1G75490	AT4G00130	1	BIOGRID	PPI
AT3G61910	AT5G03720	1	BIOGRID	PPI
AT2G05900	AT4G15250	1	BIOGRID	PPI
AT3G25790	AT5G26749	1	BIOGRID	PPI
AT1G26780	AT5G26749	1	BIOGRID	PPI
AT2G41835	AT3G57390	1	BIOGRID	PPI
AT1G77920	AT5G06960	1	BIOGRID	PPI
AT1G30460	AT3G47620	1	BIOGRID	PPI
AT1G75080	AT5G23280	1	BIOGRID	PPI
AT5G03510	AT5G37260	1	BIOGRID	PPI
AT1G04240	AT2G33310	1	BIOGRID	PPI
AT3G53340	AT5G27910	1	BIOGRID	PPI
AT2G31070	AT5G18037	1	BIOGRID	PPI
AT1G17950	AT5G67300	1	BIOGRID	PPI
AT3G07500	AT4G31580	1	BIOGRID	PPI
AT3G50890	AT5G04820	1	BIOGRID	PPI
AT4G12350	AT5G53290	1	BIOGRID	PPI
AT2G31220	AT5G08330	1	BIOGRID	PPI
AT1G69560	AT2G15660	1	BIOGRID	PPI
AT4G34530	AT5G01160	1	BIOGRID	PPI
AT2G17600	AT2G21530	1	BIOGRID	PPI
AT1G23420	AT2G46270	1	BIOGRID	PPI
AT1G15720	AT3G60530	1	BIOGRID	PPI
AT2G36740	AT5G15210	1	BIOGRID	PPI
AT2G30432	AT5G17300	1	BIOGRID	PPI
AT2G46260	AT5G12980	1	BIOGRID	PPI
AT2G33290	AT5G40710	1	BIOGRID	PPI
AT3G04100	AT3G11100	1	BIOGRID	PPI
AT1G51600	AT5G39810	1	BIOGRID	PPI
AT1G07980	AT3G01220	1	BIOGRID	PPI
AT1G33760	AT5G02840	1	BIOGRID	PPI
AT1G32330	AT5G62000	1	BIOGRID	PPI
AT5G01380	AT5G26749	1	BIOGRID	PPI
AT4G08150	AT5G24520	1	BIOGRID	PPI
AT5G12980	AT5G15840	1	BIOGRID	PPI
AT1G08970	AT2G22840	1	BIOGRID	PPI
AT1G13450	AT3G18550	1	BIOGRID	PPI
AT2G40260	AT5G23280	1	BIOGRID	PPI
AT1G30460	AT4G37740	1	BIOGRID	PPI
AT3G46600	AT5G42780	1	BIOGRID	PPI
AT5G50915	AT5G54470	1	BIOGRID	PPI
AT4G01720	AT5G27910	1	BIOGRID	PPI
AT3G48100	AT5G18037	1	BIOGRID	PPI
AT2G02060	AT2G31070	1	BIOGRID	PPI
AT1G58110	AT5G06160	1	BIOGRID	PPI
AT2G28920	AT5G18037	1	BIOGRID	PPI
AT1G20700	AT5G51910	1	BIOGRID	PPI
AT3G47620	AT5G18300	1	BIOGRID	PPI
