Cluster1422	AT1G20590	AT1G20610
Cluster1423	AT1G30720	AT1G30730
Cluster1424	AT2G16120	AT2G16130
Cluster1425	AT3G02020	AT5G14060
Cluster1426	AT3G26820	AT3G26840
Cluster1427	AT5G45460	AT5G45470
Cluster1428	AT3G52660	AT5G28390
Cluster1429	AT1G51760	AT1G51780
Cluster1430	AT1G13860	AT2G03480
Cluster1431	AT3G61650	AT5G05620
Cluster1432	AT5G45440	AT5G45490
Cluster1433	AT2G23000	AT2G23010
Cluster1434	AT4G22690	AT4G22710
Cluster1435	AT1G28660	AT1G28670
Cluster1436	AT1G34040	AT1G34060
Cluster1437	AT2G10560	AT5G04860
Cluster1438	AT3G29680	AT3G29720
Cluster1439	AT2G29140	AT2G29200
Cluster1440	AT1G19550	AT1G19570
Cluster1441	AT5G05040	AT5G05060
Cluster1442	AT3G09800	AT4G08520
Cluster1443	AT3G55200	AT3G55220
Cluster1444	AT5G50580	AT5G50680
Cluster1445	AT2G03020	AT4G16540
Cluster1446	AT4G23420	AT4G23430
Cluster1447	AT1G77150	AT1G77170
Cluster1448	AT4G30910	AT4G30920
Cluster1449	AT1G09480	AT1G09490
Cluster1450	AT2G15400	AT2G15430
Cluster1451	AT1G11180	AT1G61250
Cluster1452	AT2G24940	AT2G24945
Cluster1453	AT4G12510	AT4G12520
Cluster1454	AT1G60740	AT1G65970
Cluster1455	AT3G24870	AT3G24880
Cluster1456	AT3G24290	AT3G24300
Cluster1457	AT2G24710	AT2G24720
Cluster1458	AT2G02770	AT3G11470
Cluster1459	AT3G45930	AT3G46320
Cluster1460	AT2G38210	AT2G38230
Cluster1461	AT5G40880	AT5G49200
Cluster1462	AT4G34920	AT4G34930
Cluster1463	AT1G62630	AT1G63360
Cluster1464	AT1G03495	AT1G03940
Cluster1465	AT5G23350	AT5G23360
Cluster1466	AT5G36710	AT5G36800
Cluster1467	AT1G52370	AT4G28360
Cluster1468	AT1G14185	AT1G14190
Cluster1469	AT5G42500	AT5G42510
Cluster1470	AT1G58807	AT1G59124
Cluster1471	AT2G18530	AT3G46160
Cluster1472	AT3G28640	AT3G28660
Cluster1473	AT3G26070	AT3G26080
Cluster1474	AT1G62610	AT1G63380
Cluster1475	AT2G45250	AT4G38280
Cluster1476	AT4G21830	AT4G21840
Cluster1477	AT4G12310	AT4G12320
Cluster1478	AT4G33830	AT4G33840
Cluster1479	AT1G18000	AT1G18010
Cluster1480	AT5G09350	AT5G64070
Cluster1481	AT3G47890	AT3G47910
Cluster1482	AT3G10480	AT3G10490
Cluster1483	AT2G03010	AT4G16530
Cluster1484	AT1G02520	AT1G02530
Cluster1485	AT4G36190	AT4G36195
Cluster1486	AT2G43730	AT2G43740
Cluster1487	AT1G43330	AT4G00540
Cluster1488	AT2G16650	AT5G60430
Cluster1489	AT5G18860	AT5G18890
Cluster1490	AT1G62620	AT1G63370
Cluster1491	AT1G21930	AT3G42150
Cluster1492	AT1G20570	AT1G80260
Cluster1493	AT2G24990	AT5G37350
Cluster1494	AT1G15500	AT1G80300
Cluster1495	AT5G41360	AT5G41370
Cluster1496	AT3G06320	AT5G18790
Cluster1497	AT2G35810	AT2G35830
Cluster1498	AT1G55710	AT3G53630
Cluster1499	AT3G03930	AT3G03940
Cluster1500	AT2G44040	AT3G59890
Cluster1501	AT5G12950	AT5G12960
Cluster1502	AT5G50565	AT5G50665
Cluster1503	AT2G15350	AT2G15370
Cluster1504	AT4G37520	AT4G37530
Cluster1505	AT2G47650	AT3G62830
Cluster1506	AT2G22040	AT3G18140
Cluster1507	AT1G35460	AT5G33210
Cluster1508	AT2G29710	AT2G29730
Cluster1509	AT1G54250	AT3G59600
Cluster1510	AT5G50530	AT5G50640
Cluster1511	AT2G18840	AT4G30260
Cluster1512	AT5G56650	AT5G56660
Cluster1513	AT1G79920	AT1G79930
Cluster1514	AT1G72510	AT2G09970
Cluster1515	AT3G15820	AT3G15830
Cluster1516	AT3G27830	AT3G27850
Cluster1517	AT2G43910	AT2G43920
Cluster1518	AT3G07980	AT3G13530
Cluster1519	AT3G17650	AT5G45450
Cluster1520	AT1G78820	AT1G78830
Cluster1521	AT2G14720	AT2G14740
Cluster1522	AT4G01350	AT5G59920
Cluster1523	AT2G21250	AT2G21260
Cluster1524	AT1G36280	AT4G18440
Cluster1525	AT2G19520	AT4G29730
Cluster1526	AT2G20530	AT4G28510
Cluster1527	AT5G23490	AT5G23510
Cluster1528	AT2G28020	AT2G28230
Cluster1529	AT1G01210	AT4G07950
Cluster1530	AT1G19750	AT1G27840
Cluster1531	AT1G13350	AT3G53640
Cluster1532	AT5G43490	AT5G48610
Cluster1533	AT1G29550	AT1G29590
Cluster1534	AT1G54580	AT1G54630
Cluster1535	AT5G19460	AT5G19470
Cluster1536	AT4G08870	AT4G08900
Cluster1537	AT2G21190	AT4G38790
Cluster1538	AT3G23910	AT3G24255
Cluster1539	AT1G12350	AT5G02080
Cluster1540	AT4G14030	AT4G14040
Cluster1541	AT1G80210	AT3G06820
Cluster1542	AT4G27585	AT5G54100
Cluster1543	AT3G26420	AT3G26430
Cluster1544	AT2G39800	AT3G55610
Cluster1545	AT4G13890	AT4G13930
Cluster1546	AT2G05230	AT2G05250
Cluster1547	AT1G72590	AT2G16530
Cluster1548	AT1G74280	AT1G74290
Cluster1549	AT4G04710	AT4G04720
Cluster1550	AT3G59310	AT3G59320
Cluster1551	AT5G11170	AT5G11200
Cluster1552	AT4G34890	AT4G34900
Cluster1553	AT5G10600	AT5G10610
Cluster1554	AT1G31180	AT5G14200
Cluster1555	AT1G16300	AT1G79530
Cluster1556	AT5G43390	AT5G43400
Cluster1557	AT1G14230	AT1G14250
Cluster1558	AT4G01590	AT4G35680
Cluster1559	AT3G14130	AT3G14150
Cluster1560	AT1G16270	AT1G79570
Cluster1561	AT4G01020	AT5G10370
Cluster1562	AT1G30410	AT1G30420
Cluster1563	AT1G27540	AT1G27580
Cluster1564	AT1G01350	AT5G06420
Cluster1565	AT2G45330	AT5G23600
Cluster1566	AT1G23950	AT1G23970
Cluster1567	AT2G47110	AT3G62250
Cluster1568	AT5G62690	AT5G62700
Cluster1569	AT4G14710	AT4G14716
Cluster1570	AT5G19990	AT5G20000
Cluster1571	AT1G71920	AT5G10330
Cluster1572	AT1G27330	AT1G27350
Cluster1573	AT5G03220	AT5G03500
Cluster1574	AT2G33110	AT2G33120
Cluster1575	AT3G01300	AT5G15080
Cluster1576	AT3G16780	AT3G52170
Cluster1577	AT2G42500	AT3G58500
Cluster1578	AT1G03140	AT1G54590
Cluster1579	AT3G44160	AT3G48620
Cluster1580	AT1G64990	AT4G27630
Cluster1581	AT5G35210	AT5G35220
Cluster1582	AT4G10570	AT4G10590
Cluster1583	AT5G50550	AT5G50650
Cluster1584	AT2G16850	AT4G35100
Cluster1585	AT3G08530	AT3G11130
Cluster1586	AT1G03220	AT1G03230
Cluster1587	AT5G19770	AT5G19780
Cluster1588	AT3G18090	AT3G23780
Cluster1589	AT2G31580	AT2G32320
Cluster1590	AT2G13790	AT2G13800
Cluster1591	AT3G49420	AT5G01430
Cluster1592	AT3G07220	AT3G07260
Cluster1593	AT1G60830	AT1G60900
Cluster1594	AT1G55980	AT1G56000
Cluster1595	AT1G29350	AT1G29370
Cluster1596	AT1G19350	AT1G75080
Cluster1597	AT1G55720	AT1G55730
Cluster1598	AT2G16930	AT5G15220
Cluster1599	AT1G19080	AT3G55490
Cluster1600	AT2G36580	AT3G52990
Cluster1601	AT4G31480	AT4G31490
Cluster1602	AT3G61480	AT5G28350
Cluster1603	AT3G48780	AT3G48790
Cluster1604	AT1G48860	AT2G45300
Cluster1605	AT1G58050	AT1G58060
Cluster1606	AT1G12340	AT1G12390
Cluster1607	AT5G42350	AT5G42360
Cluster1608	AT2G17420	AT4G35460
Cluster1609	AT1G73450	AT1G73460
Cluster1610	AT2G37270	AT3G11940
Cluster1611	AT1G17280	AT5G50430
Cluster1612	AT4G27070	AT5G54810
Cluster1613	AT1G49340	AT1G51040
Cluster1614	AT1G05090	AT4G20720
Cluster1615	AT5G66900	AT5G66910
Cluster1616	AT1G07670	AT1G07810
Cluster1617	AT1G25682	AT1G25988
Cluster1618	AT2G40710	AT4G38290
Cluster1619	AT2G05840	AT5G35590
Cluster1620	AT3G44750	AT3G49080
Cluster1621	AT5G22770	AT5G22780
Cluster1622	AT3G28710	AT3G28715
Cluster1623	AT2G20990	AT2G21010
Cluster1624	AT5G28540	AT5G42020
Cluster1625	AT3G05840	AT5G26751
Cluster1626	AT4G30730	AT4G30750
Cluster1627	AT1G71270	AT1G71300
Cluster1628	AT1G70980	AT5G56680
Cluster1629	AT1G07470	AT1G07480
Cluster1630	AT1G17290	AT1G72330
Cluster1631	AT3G13290	AT3G13300
Cluster1632	AT2G20120	AT2G20130
Cluster1633	AT2G20450	AT1G30580
Cluster1634	AT5G66570	AT1G31330
Cluster1635	AT5G03850	AT2G34770
Cluster1636	AT2G25210	AT2G27130
Cluster1637	AT4G08580	AT5G17900
Cluster1638	AT3G13700	AT3G13710
Cluster1639	AT3G51640	AT3G51650
Cluster1640	AT1G35160	AT4G09000
Cluster1641	AT5G28850	AT5G28900
Cluster1642	AT5G50520	AT5G50630
Cluster1643	AT1G53750	AT1G53780
Cluster1644	AT1G06290	AT3G06690
Cluster1645	AT3G44490	AT3G44660
Cluster1646	AT1G49140	AT3G18410
Cluster1647	AT1G16890	AT1G78870
Cluster1648	AT3G48050	AT3G48060
Cluster1649	AT1G47550	AT1G47560
Cluster1650	AT3G54890	AT5G24130
Cluster1651	AT1G20340	AT1G10960
Cluster1652	AT1G55860	AT1G70320
Cluster1653	AT1G53880	AT1G53900
Cluster1654	AT5G07940	AT5G07980
Cluster1655	AT1G19910	AT1G75630
Cluster1656	AT1G16700	AT1G79010
Cluster1657	AT2G47510	AT5G50950
Cluster1658	AT4G31985	AT3G43160
Cluster1659	AT3G47470	AT5G59540
Cluster1660	AT2G30570	AT1G67100
Cluster1661	AT4G24190	AT1G56340
Cluster1662	AT2G47470	AT5G05660
Cluster1663	AT2G21580	AT3G07300
Cluster1664	AT5G20720	AT5G66360
Cluster1665	AT2G39390	AT5G44060
Cluster1666	AT4G27260	AT4G01720
Cluster1667	AT4G18480	AT2G24550
Cluster1668	AT1G21500	AT2G25080
Cluster1669	AT1G52930	AT4G26110
Cluster1670	AT3G04920	AT2G45640
Cluster1671	AT1G28395	AT3G03600
Cluster1672	AT4G21280	AT1G03630
Cluster1673	AT4G25080	AT1G05385
Cluster1674	AT4G05180	AT1G04410
Cluster1675	AT5G45680	AT3G60210
Cluster1676	AT1G56070	AT3G04120
Cluster1677	AT3G03920	AT1G03530
Cluster1678	AT3G06530	AT1G10490
Cluster1679	AT2G43100	AT4G24710
Cluster1680	AT1G12900	AT1G62750
Cluster1681	AT2G37600	AT5G47630
Cluster1682	AT1G73230	AT1G45170
Cluster1683	AT3G05890	AT5G37780
Cluster1684	AT5G59845	AT5G23750
Cluster1685	AT2G37660	AT2G47590
Cluster1686	AT1G14150	AT2G27290
Cluster1687	AT2G24090	AT2G21930
Cluster1688	AT4G03280	AT2G47400
Cluster1689	AT1G48830	AT4G31930
Cluster1690	AT1G32060	AT3G48200
Cluster1691	AT3G03960	AT5G23250
Cluster1692	AT4G02930	AT3G52390
Cluster1693	AT2G41100	AT5G39580
Cluster1694	AT5G08180	AT5G57370
Cluster1695	AT3G04640	AT1G09070
Cluster1696	AT1G21440	AT4G12390
Cluster1697	AT4G35850	AT3G56100
Cluster1698	AT5G52470	AT5G45760
Cluster1699	AT4G26010	AT4G19690
Cluster1700	AT4G17520	AT5G12080
Cluster1701	AT3G55800	AT4G34090
Cluster1702	AT5G52310	AT4G27520
Cluster1703	AT2G13360	AT5G54660
Cluster1704	AT4G08950	AT3G27520
Cluster1705	AT2G26020	AT5G44420
Cluster1706	AT2G38860	AT1G26380
Cluster1707	AT3G25980	AT5G08510
Cluster1708	AT2G40490	AT5G08280
Cluster1709	AT4G02060	AT2G40550
Cluster1710	AT1G51400	AT2G20570
Cluster1711	AT5G27200	AT2G34590
Cluster1712	AT3G11630	AT2G38280
Cluster1713	AT3G47650	AT2G25000
Cluster1714	AT1G69070	AT2G26330
Cluster1715	AT1G26910	AT4G39920
Cluster1716	AT4G12400	AT3G13110
Cluster1717	AT5G13630	AT2G18650
Cluster1718	AT5G27700	AT1G08480
Cluster1719	AT5G14050	AT3G54400
Cluster1720	AT1G11860	AT3G19720
Cluster1721	AT2G25060	AT5G42720
Cluster1722	AT1G14980	AT2G20940
Cluster1723	AT4G17600	AT1G74070
Cluster1724	AT5G61000	AT4G16120
Cluster1725	AT5G65530	AT1G76250
Cluster1726	AT2G48140	AT3G52360
Cluster1727	AT4G38080	AT5G49350
Cluster1728	AT1G80750	AT3G53700
Cluster1729	AT3G58780	AT4G15550
Cluster1730	AT3G10860	AT3G07230
Cluster1731	AT1G65980	AT1G68300
Cluster1732	AT1G18850	AT5G52820
Cluster1733	AT3G26410	AT4G00830
Cluster1734	AT1G48920	AT4G34910
Cluster1735	AT2G31790	AT1G15290
Cluster1736	AT5G15520	AT2G40765
Cluster1737	AT5G41010	AT1G72340
Cluster1738	AT3G23090	AT5G07200
Cluster1739	AT5G12050	AT5G49630
Cluster1740	AT1G34430	AT1G65220
Cluster1741	AT1G23290	AT3G10160
Cluster1742	AT4G16515	AT2G17960
Cluster1743	AT1G72610	AT4G21870
Cluster1744	AT5G22880	AT3G53320
Cluster1745	AT3G58660	AT4G26600
Cluster1746	AT5G41950	AT5G42080
Cluster1747	AT1G04870	AT5G52950
Cluster1748	AT2G26760	AT5G23910
Cluster1749	AT5G23120	AT4G32030
Cluster1750	AT1G32080	AT1G04800
Cluster1751	AT3G15450	AT5G22920
Cluster1752	AT4G33600	AT1G64800
Cluster1753	AT5G52970	AT2G32500
Cluster1754	AT4G29570	AT4G34560
Cluster1755	AT3G26060	AT2G42800
Cluster1756	AT5G24470	AT3G01310
Cluster1757	AT1G29940	AT5G25500
Cluster1758	AT2G20670	AT3G48360
Cluster1759	AT3G06080	AT3G49790
Cluster1760	AT3G54500	AT1G73750
Cluster1761	AT5G63310	AT2G19940
Cluster1762	AT3G12270	AT3G57660
Cluster1763	AT1G74310	AT3G47420
Cluster1764	AT1G76100	AT2G46330
Cluster1765	AT2G21790	AT3G62060
Cluster1766	AT3G57490	AT5G58230
Cluster1767	AT4G12730	AT5G65390
Cluster1768	AT5G15350	AT1G14290
Cluster1769	AT1G53500	AT3G05710
Cluster1770	AT1G62290	AT5G08460
Cluster1771	AT5G60630	AT1G34580
Cluster1772	AT1G65820	AT1G76150
Cluster1773	AT4G34180	AT1G65690
Cluster1774	AT2G18010	AT5G02390
Cluster1775	AT5G38900	AT5G12930
Cluster1776	AT4G27440	AT2G22450
Cluster1777	AT3G25600	AT1G75020
Cluster1778	AT5G43580	AT2G28430
Cluster1779	AT5G09530	AT5G19410
Cluster1780	AT2G45520	AT5G26731
Cluster1781	AT3G04770	AT3G03090
Cluster1782	AT5G11930	AT3G49580
Cluster1783	AT5G60530	AT4G15300
Cluster1784	AT1G10590	AT1G23490
Cluster1785	AT4G29650	AT1G73000
Cluster1786	AT5G15550	AT5G44785
Cluster1787	AT5G45670	AT4G00430
Cluster1788	AT1G18450	AT4G32320
Cluster1789	AT3G23700	AT5G53490
Cluster1790	AT2G28900	AT3G49050
Cluster1791	AT4G30650	AT2G36390
Cluster1792	AT2G47770	AT4G21440
Cluster1793	AT3G63140	AT2G35960
Cluster1794	AT1G24360	AT3G16620
Cluster1795	AT5G47350	AT5G62800
Cluster1796	AT5G56940	AT2G34520
Cluster1797	AT4G24830	AT3G47930
Cluster1798	AT2G20160	AT5G20710
Cluster1799	AT1G74930	AT1G19210
Cluster1800	AT4G31120	AT1G71230
Cluster1801	AT5G18660	AT3G46670
Cluster1802	AT3G05730	AT3G16670
Cluster1803	AT1G64830	AT4G22440
Cluster1804	AT2G21440	AT1G33110
Cluster1805	AT5G43700	AT2G23470
Cluster1806	AT5G55920	AT4G38710
Cluster1807	AT5G35320	AT3G63310
Cluster1808	AT5G48100	AT5G23660
Cluster1809	AT5G62550	AT5G07030
Cluster1810	AT5G51890	AT2G38080
Cluster1811	AT3G04710	AT1G10230
Cluster1812	AT4G08390	AT5G04590
Cluster1813	AT3G46860	AT4G14590
Cluster1814	AT3G53130	AT3G53140
Cluster1815	AT1G14620	AT1G09760
Cluster1816	AT2G18690	AT5G08240
Cluster1817	AT1G51110	AT2G46910
Cluster1818	AT5G35170	AT3G44690
Cluster1819	AT5G52330	AT1G55550
Cluster1820	AT3G61760	AT4G26660
Cluster1821	AT3G63410	AT1G12230
Cluster1822	AT1G23310	AT2G14910
Cluster1823	AT3G61890	AT1G20490
Cluster1824	AT1G30870	AT1G12560
Cluster1825	AT2G23050	AT4G14695
Cluster1826	AT5G14740	AT2G35820
Cluster1827	AT2G26250	AT1G67500
Cluster1828	AT4G20800	AT5G35900
Cluster1829	AT1G28290	AT5G58190
Cluster1830	AT1G69910	AT5G62610
Cluster1831	AT3G15740	AT5G50030
Cluster1832	AT2G38910	AT4G19620
Cluster1833	AT2G15000	AT4G22380
Cluster1834	AT3G07490	AT4G12360
Cluster1835	AT4G09960	AT4G16920
Cluster1836	AT5G48360	AT1G04660
Cluster1837	AT1G30090	AT3G61990
Cluster1838	AT1G12950	AT4G25160
Cluster1839	AT2G47640	AT2G25720
Cluster1840	AT1G52190	AT3G12710
Cluster1841	AT3G02790	AT1G53170
Cluster1842	AT4G28640	AT2G41820
Cluster1843	AT4G16155	AT1G68260
Cluster1844	AT2G16750	AT1G56010
Cluster1845	AT2G22780	AT2G01140
Cluster1846	AT1G44130	AT1G32540
Cluster1847	AT1G06720	AT5G35910
Cluster1848	AT3G07720	AT3G58810
Cluster1849	AT5G02840	AT1G43700
Cluster1850	AT3G20000	AT5G48120
Cluster1851	AT5G59320	AT2G44130
Cluster1852	AT1G74560	AT3G20930
Cluster1853	AT1G60850	AT2G42120
Cluster1854	AT1G21110	AT1G21120
Cluster1855	AT4G25470	AT4G25490
Cluster1856	AT1G06950	AT1G26840
Cluster1857	AT5G09480	AT5G44550
Cluster1858	AT1G28010	AT5G49470
Cluster1859	AT3G56650	AT2G48070
Cluster1860	AT1G42440	AT3G54540
Cluster1861	AT1G28030	AT3G25420
Cluster1862	AT1G07430	AT2G36760
Cluster1863	AT1G64430	AT1G65860
Cluster1864	AT5G60360	AT2G02220
Cluster1865	AT1G32190	AT5G14450
Cluster1866	AT3G25010	AT3G60540
Cluster1867	AT1G56320	AT2G44010
Cluster1868	AT5G13900	AT5G66040
Cluster1869	AT2G23990	AT2G27700
Cluster1870	AT4G39000	AT5G24510
Cluster1871	AT4G39300	AT1G26920
Cluster1872	AT1G51500	AT5G45950
Cluster1873	AT1G19900	AT1G08500
Cluster1874	AT5G05500	AT5G24313
Cluster1875	AT4G23820	AT2G38120
Cluster1876	AT1G41830	AT1G70370
Cluster1877	AT5G58840	AT5G56480
Cluster1878	AT1G59870	AT1G13210
Cluster1879	AT5G39320	AT3G03250
Cluster1880	AT3G06890	AT1G56020
Cluster1881	AT2G04280	AT4G02500
Cluster1882	AT5G03630	AT2G30870
Cluster1883	AT3G25860	AT3G18190
Cluster1884	AT4G12910	AT4G32170
Cluster1885	AT1G77350	AT4G08790
Cluster1886	AT4G07820	AT5G02780
Cluster1887	AT4G31180	AT5G63690
Cluster1888	AT4G33790	AT2G23620
Cluster1889	AT1G62990	AT1G19700
Cluster1890	AT4G09820	AT5G20700
Cluster1891	AT5G26360	AT2G01760
Cluster1892	AT4G19130	AT2G29690
Cluster1893	AT3G02310	AT5G58500
Cluster1894	AT5G51560	AT1G49630
Cluster1895	AT3G55110	AT2G03850
Cluster1896	AT4G38690	AT4G01190
Cluster1897	AT1G51420	AT5G67430
Cluster1898	AT3G12860	AT3G13150
Cluster1899	AT5G17630	AT5G61780
Cluster1900	AT3G04290	AT4G29020
Cluster1901	AT5G04600	AT5G13780
Cluster1902	AT5G41410	AT1G72540
Cluster1903	AT4G22640	AT1G28640
Cluster1904	AT1G26460	AT3G04820
Cluster1905	AT2G03120	AT1G23340
Cluster1906	AT1G10170	AT3G05220
Cluster1907	AT4G18970	AT5G48900
Cluster1908	AT1G06930	AT3G07950
Cluster1909	AT5G14660	AT5G16715
Cluster1910	AT2G06090	AT3G17150
Cluster1911	AT5G64670	AT1G73490
Cluster1912	AT3G03510	AT5G03140
Cluster1913	AT5G19690	AT1G70560
Cluster1914	AT4G34580	AT5G61350
Cluster1915	AT3G29250	AT1G14960
Cluster1916	AT1G29080	AT5G03920
Cluster1917	AT5G64000	AT4G28390
Cluster1918	AT5G66230	AT4G14490
Cluster1919	AT3G05460	AT4G35725
Cluster1920	AT3G26830	AT2G29460
Cluster1921	AT5G40610	AT4G37400
Cluster1922	AT5G58580	AT5G66780
Cluster1923	AT4G33150	AT5G39520
Cluster1924	AT4G34410	AT1G12610
Cluster1925	AT2G05830	AT4G02330
Cluster1926	AT1G64900	AT5G49110
Cluster1927	AT5G24910	AT1G79340
Cluster1928	AT3G13810	AT2G28630
Cluster1929	AT4G16370	AT5G46510
Cluster1930	AT5G55280	AT1G08130
Cluster1931	AT3G63490	AT1G26680
Cluster1932	AT5G24410	AT1G33840
Cluster1933	AT5G56540	AT5G02260
Cluster1934	AT4G14300	AT3G57550
Cluster1935	AT5G08530	AT5G64940
Cluster1936	AT3G58750	AT5G09850
Cluster1937	AT1G08340	AT4G05170
Cluster1938	AT1G63810	AT5G17760
Cluster1939	AT5G17670	AT5G45170
Cluster1940	AT1G09280	AT5G49410
Cluster1941	AT1G48930	AT4G11020
Cluster1942	AT3G18760	AT3G07860
Cluster1943	AT5G06860	AT4G30860
Cluster1944	AT4G15930	AT1G47340
Cluster1945	AT1G04690	AT2G42620
Cluster1946	AT2G27940	AT4G22650
Cluster1947	AT3G17520	AT5G45810
Cluster1948	AT1G44350	AT2G38240
Cluster1949	AT2G23210	AT1G67800
Cluster1950	AT3G02800	AT1G79710
Cluster1951	AT5G42070	AT4G40045
Cluster1952	AT4G26080	AT1G73390
Cluster1953	AT5G14030	AT1G09570
Cluster1954	AT2G43250	AT5G04070
Cluster1955	AT4G15640	AT3G58180
Cluster1956	AT1G78460	AT5G39880
Cluster1957	AT4G34555	AT4G37660
Cluster1958	AT4G17540	AT5G52190
Cluster1959	AT3G29240	AT3G07310
Cluster1960	AT1G67180	AT3G05750
Cluster1961	AT3G22300	AT4G21060
Cluster1962	AT4G01050	AT1G76110
Cluster1963	AT2G23410	AT4G37220
Cluster1964	AT1G75040	AT5G13600
Cluster1965	AT1G15740	AT4G19860
Cluster1966	AT2G39640	AT5G05260
Cluster1967	AT1G71480	AT2G30960
Cluster1968	AT3G26570	AT1G07010
Cluster1969	AT4G39650	AT5G44280
Cluster1970	AT1G63690	AT1G72240
Cluster1971	AT2G37120	AT3G10200
Cluster1972	AT1G23200	AT5G53870
Cluster1973	AT4G11180	AT1G62070
Cluster1974	AT5G39860	AT2G21590
Cluster1975	AT1G22430	AT5G66530
Cluster1976	AT1G49840	AT3G18610
Cluster1977	AT1G05880	AT3G18690
Cluster1978	AT3G05860	AT5G54250
Cluster1979	AT1G09550	AT5G08260
Cluster1980	AT5G64420	AT3G53940
Cluster1981	AT1G04620	AT3G15130
Cluster1982	AT1G56330	AT3G43810
Cluster1983	AT1G71210	AT5G39380
Cluster1984	AT1G06830	AT5G41280
Cluster1985	AT4G01480	AT5G40510
Cluster1986	AT1G24280	AT1G78050
Cluster1987	AT2G30500	AT4G21100
Cluster1988	AT2G38310	AT1G72430
Cluster1989	AT3G52400	AT1G01560
Cluster1990	AT4G24960	AT5G19875
Cluster1991	AT1G04020	AT5G58600
Cluster1992	AT4G25480	AT1G76190
Cluster1993	AT1G72770	AT5G15190
Cluster1994	AT1G33040	AT5G24330
Cluster1995	AT2G03750	AT3G61340
Cluster1996	AT2G29020	AT4G15890
Cluster1997	AT1G24020	AT4G23890
Cluster1998	AT3G62770	AT4G24690
Cluster1999	AT5G64460	AT3G52240
Cluster2000	AT4G16770	AT5G11780
Cluster2001	AT3G13450	AT4G34030
Cluster2002	AT3G60530	AT1G05070
Cluster2003	AT4G29060	AT3G16000
Cluster2004	AT1G11240	AT4G02750
Cluster2005	AT3G07910	AT3G26640
Cluster2006	AT5G19440	AT2G34660
Cluster2007	AT5G50375	AT5G39900
Cluster2008	AT2G24490	AT1G04730
Cluster2009	AT3G25660	AT1G11870
Cluster2010	AT1G50470	AT4G10200
Cluster2011	AT5G62290	AT3G48110
Cluster2012	AT2G28880	AT3G11750
Cluster2013	AT3G25040	AT1G61620
Cluster2014	AT5G42650	AT2G43530
Cluster2015	AT3G22231	AT2G31200
Cluster2016	AT3G22240	AT2G14560
Cluster2017	AT1G02980	AT4G21240
Cluster2018	AT5G55760	AT3G15380
Cluster2019	AT3G51630	AT4G30790
Cluster2020	ATCG01040	AT2G25670
Cluster2021	AT2G37780	AT5G15180
Cluster2022	AT3G24310	AT3G04000
Cluster2023	AT1G48170	AT3G03210
Cluster2024	AT4G30450	AT4G30460
Cluster2025	AT5G63740	AT1G20730
Cluster2026	AT3G33530	AT1G01910
Cluster2027	AT1G17710	AT1G55640
Cluster2028	AT1G21880	AT2G29550
Cluster2029	AT1G07000	AT1G75620
Cluster2030	AT2G34357	AT4G16970
Cluster2031	AT4G09550	AT5G43740
Cluster2032	AT3G62550	AT4G17990
Cluster2033	AT3G09350	AT4G15420
Cluster2034	AT1G68780	AT5G44510
Cluster2035	AT2G33610	AT3G50670
Cluster2036	AT2G24220	AT5G42110
Cluster2037	AT1G70270	AT3G10780
Cluster2038	AT3G03520	AT4G13080
Cluster2039	AT5G41970	AT1G19600
Cluster2040	AT3G13070	AT5G67440
Cluster2041	AT3G12420	AT3G23960
Cluster2042	AT4G40010	AT5G47800
Cluster2043	AT3G01680	AT3G01670
Cluster2044	AT3G02940	AT5G12150
Cluster2045	AT1G23790	AT1G74350
Cluster2046	AT3G45860	AT4G23470
Cluster2047	AT1G66250	AT1G53120
Cluster2048	AT3G51010	AT5G55940
Cluster2049	AT2G15970	AT2G42540
Cluster2050	AT5G27240	AT5G40520
Cluster2051	AT2G24240	AT5G18680
Cluster2052	AT5G40630	AT5G44610
Cluster2053	AT1G80920	AT5G47040
Cluster2054	AT4G33100	AT5G09500
Cluster2055	AT3G22790	AT2G24640
Cluster2056	AT3G48740	AT5G24160
Cluster2057	AT1G20050	AT3G07680
Cluster2058	AT1G79550	AT3G52930
Cluster2059	AT4G21390	AT1G74360
Cluster2060	AT1G27770	AT5G45600
Cluster2061	AT5G13770	AT4G35690
Cluster2062	AT5G47680	AT4G10090
Cluster2063	AT3G17970	AT5G10920
Cluster2064	AT4G34460	AT4G36440
Cluster2065	AT5G62790	AT3G10920
Cluster2066	AT2G37790	AT5G16930
Cluster2067	AT1G48300	AT3G56360
Cluster2068	AT1G02840	AT4G38430
Cluster2069	AT3G45970	AT3G59350
Cluster2070	AT1G58290	AT5G09300
Cluster2071	AT2G18490	AT3G11740
Cluster2072	AT1G07690	AT1G21870
Cluster2073	AT1G12100	AT2G38690
Cluster2074	AT4G31900	AT5G09640
Cluster2075	AT3G03130	AT4G21270
Cluster2076	AT1G75750	AT5G59410
Cluster2077	AT1G55530	AT4G11660
Cluster2078	AT1G07790	AT3G42170
Cluster2079	AT1G04340	AT3G04020
Cluster2080	AT3G23920	AT1G75170
Cluster2081	AT3G22940	AT4G00190
Cluster2082	AT1G13890	AT1G33830
Cluster2083	AT2G28170	AT2G46880
Cluster2084	AT5G51590	AT2G28950
Cluster2085	AT1G04080	AT2G34750
Cluster2086	AT1G80110	AT1G69600
Cluster2087	AT5G65990	AT3G15670
